file_name,class
2023_03_04_22_22_48.534725 n.png,0
2023_03_04_22_22_48.568610 down.png,4
2023_03_04_22_22_48.601667 down.png,4
2023_03_04_22_22_48.634244 down.png,4
2023_03_04_22_22_48.661657 n.png,0
2023_03_04_22_22_48.701527 n.png,0
2023_03_04_22_22_48.735462 n.png,0
2023_03_04_22_22_48.766683 n.png,0
2023_03_04_22_22_48.801809 left.png,1
2023_03_04_22_22_48.832935 left.png,1
2023_03_04_22_22_48.861579 left.png,1
2023_03_04_22_22_48.901535 n.png,0
2023_03_04_22_22_48.931920 n.png,0
2023_03_04_22_22_48.961878 n.png,0
2023_03_04_22_22_49.001878 n.png,0
2023_03_04_22_22_49.036116 n.png,0
2023_03_04_22_22_49.067795 n.png,0
2023_03_04_22_22_49.101654 n.png,0
2023_03_04_22_22_49.133060 n.png,0
2023_03_04_22_22_49.162992 n.png,0
2023_03_04_22_22_49.201876 n.png,0
2023_03_04_22_22_49.231702 n.png,0
2023_03_04_22_22_49.261760 n.png,0
2023_03_04_22_22_49.301866 n.png,0
2023_03_04_22_22_49.335489 n.png,0
2023_03_04_22_22_49.366471 n.png,0
2023_03_04_22_22_49.401547 n.png,0
2023_03_04_22_22_49.432737 n.png,0
2023_03_04_22_22_49.463151 n.png,0
2023_03_04_22_22_49.502794 n.png,0
2023_03_04_22_22_49.533000 n.png,0
2023_03_04_22_22_49.561906 n.png,0
2023_03_04_22_22_49.601571 n.png,0
2023_03_04_22_22_49.634992 n.png,0
2023_03_04_22_22_49.666667 n.png,0
2023_03_04_22_22_49.701732 n.png,0
2023_03_04_22_22_49.731554 n.png,0
2023_03_04_22_22_49.763048 n.png,0
2023_03_04_22_22_49.801827 n.png,0
2023_03_04_22_22_49.832851 n.png,0
2023_03_04_22_22_49.865747 n.png,0
2023_03_04_22_22_49.901621 n.png,0
2023_03_04_22_22_49.935002 n.png,0
2023_03_04_22_22_49.966412 n.png,0
2023_03_04_22_22_50.001782 n.png,0
2023_03_04_22_22_50.031620 n.png,0
2023_03_04_22_22_50.062667 n.png,0
2023_03_04_22_22_50.101905 n.png,0
2023_03_04_22_22_50.132887 n.png,0
2023_03_04_22_22_50.161738 n.png,0
2023_03_04_22_22_50.201787 n.png,0
2023_03_04_22_22_50.234780 n.png,0
2023_03_04_22_22_50.266692 n.png,0
2023_03_04_22_22_50.301763 n.png,0
2023_03_04_22_22_50.331690 n.png,0
2023_03_04_22_22_50.362690 n.png,0
2023_03_04_22_22_50.401693 n.png,0
2023_03_04_22_22_50.432745 n.png,0
2023_03_04_22_22_50.463005 n.png,0
2023_03_04_22_22_50.502903 n.png,0
2023_03_04_22_22_50.534818 n.png,0
2023_03_04_22_22_50.566988 n.png,0
2023_03_04_22_22_50.601795 n.png,0
2023_03_04_22_22_50.631760 n.png,0
2023_03_04_22_22_50.662839 n.png,0
2023_03_04_22_22_50.700726 n.png,0
2023_03_04_22_22_50.732664 n.png,0
2023_03_04_22_22_50.762909 n.png,0
2023_03_04_22_22_50.801618 up.png,2
2023_03_04_22_22_50.834050 up.png,2
2023_03_04_22_22_50.865825 up.png,2
2023_03_04_22_22_50.902897 n.png,0
2023_03_04_22_22_50.931652 n.png,0
2023_03_04_22_22_50.961508 n.png,0
2023_03_04_22_22_51.001755 n.png,0
2023_03_04_22_22_51.031523 n.png,0
2023_03_04_22_22_51.069321 n.png,0
2023_03_04_22_22_51.101664 n.png,0
2023_03_04_22_22_51.132887 n.png,0
2023_03_04_22_22_51.162762 n.png,0
2023_03_04_22_22_51.201694 n.png,0
2023_03_04_22_22_51.235775 n.png,0
2023_03_04_22_22_51.261929 n.png,0
2023_03_04_22_22_51.301560 n.png,0
2023_03_04_22_22_51.337569 n.png,0
2023_03_04_22_22_51.362884 n.png,0
2023_03_04_22_22_51.401730 n.png,0
2023_03_04_22_22_51.432853 n.png,0
2023_03_04_22_22_51.463213 n.png,0
2023_03_04_22_22_51.503150 n.png,0
2023_03_04_22_22_51.531934 right.png,3
2023_03_04_22_22_51.561574 right.png,3
2023_03_04_22_22_51.601744 right.png,3
2023_03_04_22_22_51.631740 n.png,0
2023_03_04_22_22_51.668706 n.png,0
2023_03_04_22_22_51.701909 n.png,0
2023_03_04_22_22_51.733038 n.png,0
2023_03_04_22_22_51.764407 n.png,0
2023_03_04_22_22_51.801713 n.png,0
2023_03_04_22_22_51.832738 n.png,0
2023_03_04_22_22_51.861976 n.png,0
2023_03_04_22_22_51.901629 n.png,0
2023_03_04_22_22_51.931673 n.png,0
2023_03_04_22_22_51.967463 n.png,0
2023_03_04_22_22_52.001733 n.png,0
2023_03_04_22_22_52.032830 n.png,0
2023_03_04_22_22_52.062895 n.png,0
2023_03_04_22_22_52.101828 n.png,0
2023_03_04_22_22_52.132805 n.png,0
2023_03_04_22_22_52.161732 n.png,0
2023_03_04_22_22_52.201626 n.png,0
2023_03_04_22_22_52.231665 n.png,0
2023_03_04_22_22_52.266584 n.png,0
2023_03_04_22_22_52.301730 n.png,0
2023_03_04_22_22_52.331580 n.png,0
2023_03_04_22_22_52.362571 n.png,0
2023_03_04_22_22_52.401881 n.png,0
2023_03_04_22_22_52.434822 n.png,0
2023_03_04_22_22_52.466992 n.png,0
2023_03_04_22_22_52.500908 n.png,0
2023_03_04_22_22_52.531787 n.png,0
2023_03_04_22_22_52.566736 n.png,0
2023_03_04_22_22_52.601788 n.png,0
2023_03_04_22_22_52.632951 n.png,0
2023_03_04_22_22_52.666691 n.png,0
2023_03_04_22_22_52.701916 n.png,0
2023_03_04_22_22_52.732973 n.png,0
2023_03_04_22_22_52.766873 n.png,0
2023_03_04_22_22_52.804982 n.png,0
2023_03_04_22_22_52.832721 n.png,0
2023_03_04_22_22_52.867940 n.png,0
2023_03_04_22_22_52.901911 n.png,0
2023_03_04_22_22_52.936764 n.png,0
2023_03_04_22_22_52.968750 n.png,0
2023_03_04_22_22_53.001544 n.png,0
2023_03_04_22_22_53.038176 n.png,0
2023_03_04_22_22_53.071855 down.png,4
2023_03_04_22_22_53.102943 down.png,4
2023_03_04_22_22_53.135378 down.png,4
2023_03_04_22_22_53.167892 down.png,4
2023_03_04_22_22_53.201906 n.png,0
2023_03_04_22_22_53.234875 n.png,0
2023_03_04_22_22_53.267030 n.png,0
2023_03_04_22_22_53.301903 n.png,0
2023_03_04_22_22_53.333423 n.png,0
2023_03_04_22_22_53.366554 n.png,0
2023_03_04_22_22_53.401761 n.png,0
2023_03_04_22_22_53.432886 n.png,0
2023_03_04_22_22_53.466896 left.png,1
2023_03_04_22_22_53.500930 left.png,1
2023_03_04_22_22_53.533187 left.png,1
2023_03_04_22_22_53.565697 n.png,0
2023_03_04_22_22_53.601874 n.png,0
2023_03_04_22_22_53.633058 n.png,0
2023_03_04_22_22_53.665216 n.png,0
2023_03_04_22_22_53.701892 n.png,0
2023_03_04_22_22_53.734271 n.png,0
2023_03_04_22_22_53.766902 n.png,0
2023_03_04_22_22_53.801854 n.png,0
2023_03_04_22_22_53.832865 n.png,0
2023_03_04_22_22_53.865646 n.png,0
2023_03_04_22_22_53.901968 n.png,0
2023_03_04_22_22_53.932776 up.png,2
2023_03_04_22_22_53.966609 up.png,2
2023_03_04_22_22_54.001851 up.png,2
2023_03_04_22_22_54.037009 up.png,2
2023_03_04_22_22_54.068789 n.png,0
2023_03_04_22_22_54.103192 n.png,0
2023_03_04_22_22_54.132913 n.png,0
2023_03_04_22_22_54.166723 n.png,0
2023_03_04_22_22_54.201863 n.png,0
2023_03_04_22_22_54.231806 n.png,0
2023_03_04_22_22_54.267797 n.png,0
2023_03_04_22_22_54.304054 n.png,0
2023_03_04_22_22_54.332646 n.png,0
2023_03_04_22_22_54.365852 n.png,0
2023_03_04_22_22_54.401605 n.png,0
2023_03_04_22_22_54.432927 n.png,0
2023_03_04_22_22_54.466750 n.png,0
2023_03_04_22_22_54.501752 n.png,0
2023_03_04_22_22_54.531535 n.png,0
2023_03_04_22_22_54.567923 n.png,0
2023_03_04_22_22_54.601522 n.png,0
2023_03_04_22_22_54.632805 n.png,0
2023_03_04_22_22_54.666528 right.png,3
2023_03_04_22_22_54.701775 right.png,3
2023_03_04_22_22_54.734823 right.png,3
2023_03_04_22_22_54.766873 n.png,0
2023_03_04_22_22_54.800720 n.png,0
2023_03_04_22_22_54.837823 n.png,0
2023_03_04_22_22_54.866667 n.png,0
2023_03_04_22_22_54.901745 n.png,0
2023_03_04_22_22_54.937042 n.png,0
2023_03_04_22_22_54.965211 n.png,0
2023_03_04_22_22_55.001867 n.png,0
2023_03_04_22_22_55.036921 n.png,0
2023_03_04_22_22_55.068662 n.png,0
2023_03_04_22_22_55.101868 n.png,0
2023_03_04_22_22_55.133094 n.png,0
2023_03_04_22_22_55.166757 down.png,4
2023_03_04_22_22_55.201893 down.png,4
2023_03_04_22_22_55.234775 down.png,4
2023_03_04_22_22_55.266751 down.png,4
2023_03_04_22_22_55.301694 n.png,0
2023_03_04_22_22_55.332712 n.png,0
2023_03_04_22_22_55.367010 n.png,0
2023_03_04_22_22_55.400840 n.png,0
2023_03_04_22_22_55.432929 n.png,0
2023_03_04_22_22_55.465664 n.png,0
2023_03_04_22_22_55.501676 n.png,0
2023_03_04_22_22_55.533886 n.png,0
2023_03_04_22_22_55.567119 n.png,0
2023_03_04_22_22_55.601752 n.png,0
2023_03_04_22_22_55.634083 n.png,0
2023_03_04_22_22_55.666185 n.png,0
2023_03_04_22_22_55.701707 n.png,0
2023_03_04_22_22_55.737821 n.png,0
2023_03_04_22_22_55.767025 n.png,0
2023_03_04_22_22_55.801637 n.png,0
2023_03_04_22_22_55.836003 n.png,0
2023_03_04_22_22_55.867094 n.png,0
2023_03_04_22_22_55.901713 n.png,0
2023_03_04_22_22_55.936891 n.png,0
2023_03_04_22_22_55.965144 n.png,0
2023_03_04_22_22_56.001895 n.png,0
2023_03_04_22_22_56.036881 n.png,0
2023_03_04_22_22_56.066779 n.png,0
2023_03_04_22_22_56.101709 n.png,0
2023_03_04_22_22_56.131919 n.png,0
2023_03_04_22_22_56.167609 n.png,0
2023_03_04_22_22_56.201775 n.png,0
2023_03_04_22_22_56.237038 n.png,0
2023_03_04_22_22_56.265151 n.png,0
2023_03_04_22_22_56.301726 n.png,0
2023_03_04_22_22_56.333120 n.png,0
2023_03_04_22_22_56.365598 n.png,0
2023_03_04_22_22_56.400863 n.png,0
2023_03_04_22_22_56.433771 n.png,0
2023_03_04_22_22_56.466784 n.png,0
2023_03_04_22_22_56.501645 n.png,0
2023_03_04_22_22_56.533112 n.png,0
2023_03_04_22_22_56.565325 n.png,0
2023_03_04_22_22_56.601876 n.png,0
2023_03_04_22_22_56.635078 n.png,0
2023_03_04_22_22_56.666989 n.png,0
2023_03_04_22_22_56.701382 n.png,0
2023_03_04_22_22_56.733794 n.png,0
2023_03_04_22_22_56.767108 n.png,0
2023_03_04_22_22_56.800876 n.png,0
2023_03_04_22_22_56.833788 n.png,0
2023_03_04_22_22_56.864845 n.png,0
2023_03_04_22_22_56.900658 n.png,0
2023_03_04_22_22_56.933118 right.png,3
2023_03_04_22_22_56.966108 right.png,3
2023_03_04_22_22_57.000803 n.png,0
2023_03_04_22_22_57.032788 n.png,0
2023_03_04_22_22_57.066711 n.png,0
2023_03_04_22_22_57.102896 n.png,0
2023_03_04_22_22_57.131737 n.png,0
2023_03_04_22_22_57.164973 n.png,0
2023_03_04_22_22_57.201787 n.png,0
2023_03_04_22_22_57.233075 n.png,0
2023_03_04_22_22_57.267005 n.png,0
2023_03_04_22_22_57.300845 n.png,0
2023_03_04_22_22_57.336747 n.png,0
2023_03_04_22_22_57.367921 n.png,0
2023_03_04_22_22_57.401438 up.png,2
2023_03_04_22_22_57.433282 up.png,2
2023_03_04_22_22_57.465620 up.png,2
2023_03_04_22_22_57.500872 n.png,0
2023_03_04_22_22_57.534634 n.png,0
2023_03_04_22_22_57.566987 n.png,0
2023_03_04_22_22_57.601743 n.png,0
2023_03_04_22_22_57.633171 n.png,0
2023_03_04_22_22_57.668779 n.png,0
2023_03_04_22_22_57.702965 n.png,0
2023_03_04_22_22_57.732810 n.png,0
2023_03_04_22_22_57.767021 n.png,0
2023_03_04_22_22_57.801881 left.png,1
2023_03_04_22_22_57.832816 left.png,1
2023_03_04_22_22_57.870668 left.png,1
2023_03_04_22_22_57.900767 n.png,0
2023_03_04_22_22_57.933739 n.png,0
2023_03_04_22_22_57.965887 n.png,0
2023_03_04_22_22_58.001836 n.png,0
2023_03_04_22_22_58.032875 n.png,0
2023_03_04_22_22_58.067887 n.png,0
2023_03_04_22_22_58.101716 n.png,0
2023_03_04_22_22_58.134995 n.png,0
2023_03_04_22_22_58.168115 n.png,0
2023_03_04_22_22_58.200869 n.png,0
2023_03_04_22_22_58.235134 n.png,0
2023_03_04_22_22_58.266097 n.png,0
2023_03_04_22_22_58.301576 n.png,0
2023_03_04_22_22_58.334863 n.png,0
2023_03_04_22_22_58.367177 n.png,0
2023_03_04_22_22_58.401674 n.png,0
2023_03_04_22_22_58.433950 n.png,0
2023_03_04_22_22_58.466979 n.png,0
2023_03_04_22_22_58.501636 n.png,0
2023_03_04_22_22_58.534692 n.png,0
2023_03_04_22_22_58.566967 n.png,0
2023_03_04_22_22_58.601865 n.png,0
2023_03_04_22_22_58.640790 n.png,0
2023_03_04_22_22_58.670857 n.png,0
2023_03_04_22_22_58.701023 n.png,0
2023_03_04_22_22_58.735139 n.png,0
2023_03_04_22_22_58.767153 n.png,0
2023_03_04_22_22_58.800748 n.png,0
2023_03_04_22_22_58.836676 n.png,0
2023_03_04_22_22_58.865171 n.png,0
2023_03_04_22_22_58.901793 n.png,0
2023_03_04_22_22_58.932835 n.png,0
2023_03_04_22_22_58.964774 n.png,0
2023_03_04_22_22_59.000780 n.png,0
2023_03_04_22_22_59.036828 n.png,0
2023_03_04_22_22_59.065699 n.png,0
2023_03_04_22_22_59.100832 n.png,0
2023_03_04_22_22_59.137814 n.png,0
2023_03_04_22_22_59.169761 n.png,0
2023_03_04_22_22_59.201849 n.png,0
2023_03_04_22_22_59.235319 n.png,0
2023_03_04_22_22_59.268091 n.png,0
2023_03_04_22_22_59.301788 n.png,0
2023_03_04_22_22_59.332800 n.png,0
2023_03_04_22_22_59.365974 n.png,0
2023_03_04_22_22_59.401688 n.png,0
2023_03_04_22_22_59.434746 n.png,0
2023_03_04_22_22_59.466601 n.png,0
2023_03_04_22_22_59.501750 n.png,0
2023_03_04_22_22_59.534907 n.png,0
2023_03_04_22_22_59.567034 n.png,0
2023_03_04_22_22_59.600793 n.png,0
2023_03_04_22_22_59.632739 n.png,0
2023_03_04_22_22_59.665859 n.png,0
2023_03_04_22_22_59.701797 up.png,2
2023_03_04_22_22_59.731620 up.png,2
2023_03_04_22_22_59.767936 up.png,2
2023_03_04_22_22_59.800872 n.png,0
2023_03_04_22_22_59.834647 n.png,0
2023_03_04_22_22_59.865032 n.png,0
2023_03_04_22_22_59.901313 n.png,0
2023_03_04_22_22_59.935186 n.png,0
2023_03_04_22_22_59.967263 n.png,0
2023_03_04_22_23_00.001753 n.png,0
2023_03_04_22_23_00.035957 n.png,0
2023_03_04_22_23_00.066798 n.png,0
2023_03_04_22_23_00.101808 n.png,0
2023_03_04_22_23_00.134631 n.png,0
2023_03_04_22_23_00.168731 n.png,0
2023_03_04_22_23_00.201949 n.png,0
2023_03_04_22_23_00.232798 right.png,3
2023_03_04_22_23_00.266766 right.png,3
2023_03_04_22_23_00.302791 right.png,3
2023_03_04_22_23_00.331789 right.png,3
2023_03_04_22_23_00.367297 n.png,0
2023_03_04_22_23_00.401634 n.png,0
2023_03_04_22_23_00.434632 n.png,0
2023_03_04_22_23_00.466633 n.png,0
2023_03_04_22_23_00.501797 n.png,0
2023_03_04_22_23_00.532684 n.png,0
2023_03_04_22_23_00.566699 n.png,0
2023_03_04_22_23_00.601720 n.png,0
2023_03_04_22_23_00.632682 n.png,0
2023_03_04_22_23_00.665831 n.png,0
2023_03_04_22_23_00.701707 n.png,0
2023_03_04_22_23_00.735031 n.png,0
2023_03_04_22_23_00.766869 n.png,0
2023_03_04_22_23_00.801764 n.png,0
2023_03_04_22_23_00.832919 n.png,0
2023_03_04_22_23_00.868092 n.png,0
2023_03_04_22_23_00.900751 n.png,0
2023_03_04_22_23_00.934784 n.png,0
2023_03_04_22_23_00.966961 n.png,0
2023_03_04_22_23_01.001656 n.png,0
2023_03_04_22_23_01.033111 n.png,0
2023_03_04_22_23_01.066942 down.png,4
2023_03_04_22_23_01.101925 down.png,4
2023_03_04_22_23_01.131927 down.png,4
2023_03_04_22_23_01.166934 n.png,0
2023_03_04_22_23_01.201545 n.png,0
2023_03_04_22_23_01.235252 n.png,0
2023_03_04_22_23_01.268123 n.png,0
2023_03_04_22_23_01.300678 n.png,0
2023_03_04_22_23_01.335028 n.png,0
2023_03_04_22_23_01.366777 n.png,0
2023_03_04_22_23_01.400706 n.png,0
2023_03_04_22_23_01.434755 n.png,0
2023_03_04_22_23_01.464694 n.png,0
2023_03_04_22_23_01.501636 n.png,0
2023_03_04_22_23_01.534897 n.png,0
2023_03_04_22_23_01.567280 n.png,0
2023_03_04_22_23_01.600731 n.png,0
2023_03_04_22_23_01.631797 n.png,0
2023_03_04_22_23_01.665586 n.png,0
2023_03_04_22_23_01.701774 right.png,3
2023_03_04_22_23_01.734806 right.png,3
2023_03_04_22_23_01.766980 right.png,3
2023_03_04_22_23_01.801817 right.png,3
2023_03_04_22_23_01.832661 n.png,0
2023_03_04_22_23_01.865839 n.png,0
2023_03_04_22_23_01.901594 n.png,0
2023_03_04_22_23_01.934754 n.png,0
2023_03_04_22_23_01.966740 n.png,0
2023_03_04_22_23_02.001796 n.png,0
2023_03_04_22_23_02.034720 n.png,0
2023_03_04_22_23_02.067018 n.png,0
2023_03_04_22_23_02.101568 n.png,0
2023_03_04_22_23_02.135021 n.png,0
2023_03_04_22_23_02.166881 n.png,0
2023_03_04_22_23_02.201768 n.png,0
2023_03_04_22_23_02.235200 n.png,0
2023_03_04_22_23_02.267183 n.png,0
2023_03_04_22_23_02.301748 n.png,0
2023_03_04_22_23_02.337239 n.png,0
2023_03_04_22_23_02.366877 n.png,0
2023_03_04_22_23_02.401648 n.png,0
2023_03_04_22_23_02.434633 n.png,0
2023_03_04_22_23_02.466677 n.png,0
2023_03_04_22_23_02.501893 n.png,0
2023_03_04_22_23_02.534820 n.png,0
2023_03_04_22_23_02.566050 n.png,0
2023_03_04_22_23_02.601676 n.png,0
2023_03_04_22_23_02.634807 n.png,0
2023_03_04_22_23_02.666721 n.png,0
2023_03_04_22_23_02.701730 n.png,0
2023_03_04_22_23_02.738614 up.png,2
2023_03_04_22_23_02.771604 up.png,2
2023_03_04_22_23_02.802896 up.png,2
2023_03_04_22_23_02.838815 up.png,2
2023_03_04_22_23_02.867679 n.png,0
2023_03_04_22_23_02.901720 n.png,0
2023_03_04_22_23_02.934938 n.png,0
2023_03_04_22_23_02.967144 n.png,0
2023_03_04_22_23_03.001736 n.png,0
2023_03_04_22_23_03.034082 n.png,0
2023_03_04_22_23_03.066935 n.png,0
2023_03_04_22_23_03.100780 n.png,0
2023_03_04_22_23_03.132675 n.png,0
2023_03_04_22_23_03.166885 left.png,1
2023_03_04_22_23_03.201700 left.png,1
2023_03_04_22_23_03.235114 n.png,0
2023_03_04_22_23_03.265802 n.png,0
2023_03_04_22_23_03.301655 n.png,0
2023_03_04_22_23_03.335104 n.png,0
2023_03_04_22_23_03.366862 n.png,0
2023_03_04_22_23_03.401751 n.png,0
2023_03_04_22_23_03.434639 n.png,0
2023_03_04_22_23_03.464897 n.png,0
2023_03_04_22_23_03.500771 n.png,0
2023_03_04_22_23_03.532767 n.png,0
2023_03_04_22_23_03.566746 n.png,0
2023_03_04_22_23_03.600724 n.png,0
2023_03_04_22_23_03.637198 n.png,0
2023_03_04_22_23_03.666868 n.png,0
2023_03_04_22_23_03.700730 n.png,0
2023_03_04_22_23_03.736695 n.png,0
2023_03_04_22_23_03.766810 n.png,0
2023_03_04_22_23_03.801560 n.png,0
2023_03_04_22_23_03.834782 n.png,0
2023_03_04_22_23_03.866735 n.png,0
2023_03_04_22_23_03.900855 n.png,0
2023_03_04_22_23_03.934772 n.png,0
2023_03_04_22_23_03.966047 n.png,0
2023_03_04_22_23_04.001732 n.png,0
2023_03_04_22_23_04.034735 n.png,0
2023_03_04_22_23_04.067797 n.png,0
2023_03_04_22_23_04.101741 n.png,0
2023_03_04_22_23_04.132681 n.png,0
2023_03_04_22_23_04.165962 n.png,0
2023_03_04_22_23_04.203054 n.png,0
2023_03_04_22_23_04.237756 n.png,0
2023_03_04_22_23_04.266061 n.png,0
2023_03_04_22_23_04.301751 n.png,0
2023_03_04_22_23_04.334922 n.png,0
2023_03_04_22_23_04.366960 n.png,0
2023_03_04_22_23_04.401750 up.png,2
2023_03_04_22_23_04.433795 up.png,2
2023_03_04_22_23_04.466085 up.png,2
2023_03_04_22_23_04.501973 n.png,0
2023_03_04_22_23_04.534853 n.png,0
2023_03_04_22_23_04.566065 n.png,0
2023_03_04_22_23_04.601166 n.png,0
2023_03_04_22_23_04.632816 n.png,0
2023_03_04_22_23_04.671863 n.png,0
2023_03_04_22_23_04.700713 n.png,0
2023_03_04_22_23_04.732874 n.png,0
2023_03_04_22_23_04.769083 n.png,0
2023_03_04_22_23_04.801677 n.png,0
2023_03_04_22_23_04.835062 n.png,0
2023_03_04_22_23_04.868100 n.png,0
2023_03_04_22_23_04.900663 n.png,0
2023_03_04_22_23_04.935157 n.png,0
2023_03_04_22_23_04.967351 n.png,0
2023_03_04_22_23_05.001724 n.png,0
2023_03_04_22_23_05.031842 n.png,0
2023_03_04_22_23_05.067955 n.png,0
2023_03_04_22_23_05.101689 n.png,0
2023_03_04_22_23_05.135200 n.png,0
2023_03_04_22_23_05.165581 right.png,3
2023_03_04_22_23_05.201664 right.png,3
2023_03_04_22_23_05.234713 right.png,3
2023_03_04_22_23_05.266938 right.png,3
2023_03_04_22_23_05.301976 n.png,0
2023_03_04_22_23_05.333190 n.png,0
2023_03_04_22_23_05.366828 n.png,0
2023_03_04_22_23_05.401718 n.png,0
2023_03_04_22_23_05.435156 n.png,0
2023_03_04_22_23_05.466948 n.png,0
2023_03_04_22_23_05.500748 n.png,0
2023_03_04_22_23_05.532947 n.png,0
2023_03_04_22_23_05.565693 n.png,0
2023_03_04_22_23_05.600962 n.png,0
2023_03_04_22_23_05.631889 n.png,0
2023_03_04_22_23_05.666951 n.png,0
2023_03_04_22_23_05.701719 down.png,4
2023_03_04_22_23_05.738076 down.png,4
2023_03_04_22_23_05.771568 down.png,4
2023_03_04_22_23_05.802945 down.png,4
2023_03_04_22_23_05.832713 n.png,0
2023_03_04_22_23_05.866703 n.png,0
2023_03_04_22_23_05.900649 n.png,0
2023_03_04_22_23_05.934829 n.png,0
2023_03_04_22_23_05.966987 n.png,0
2023_03_04_22_23_06.001713 n.png,0
2023_03_04_22_23_06.034844 n.png,0
2023_03_04_22_23_06.066970 n.png,0
2023_03_04_22_23_06.101561 right.png,3
2023_03_04_22_23_06.132828 right.png,3
2023_03_04_22_23_06.166059 n.png,0
2023_03_04_22_23_06.200688 n.png,0
2023_03_04_22_23_06.233803 n.png,0
2023_03_04_22_23_06.265946 n.png,0
2023_03_04_22_23_06.301811 n.png,0
2023_03_04_22_23_06.334652 n.png,0
2023_03_04_22_23_06.366990 n.png,0
2023_03_04_22_23_06.401690 n.png,0
2023_03_04_22_23_06.433741 n.png,0
2023_03_04_22_23_06.466735 n.png,0
2023_03_04_22_23_06.501644 n.png,0
2023_03_04_22_23_06.534888 n.png,0
2023_03_04_22_23_06.567044 n.png,0
2023_03_04_22_23_06.601749 n.png,0
2023_03_04_22_23_06.634890 n.png,0
2023_03_04_22_23_06.666957 n.png,0
2023_03_04_22_23_06.701785 n.png,0
2023_03_04_22_23_06.733199 n.png,0
2023_03_04_22_23_06.770965 n.png,0
2023_03_04_22_23_06.801738 n.png,0
2023_03_04_22_23_06.834822 n.png,0
2023_03_04_22_23_06.871573 n.png,0
2023_03_04_22_23_06.901698 n.png,0
2023_03_04_22_23_06.932806 up.png,2
2023_03_04_22_23_06.967318 up.png,2
2023_03_04_22_23_07.001533 n.png,0
2023_03_04_22_23_07.034821 n.png,0
2023_03_04_22_23_07.070843 n.png,0
2023_03_04_22_23_07.100645 n.png,0
2023_03_04_22_23_07.135036 n.png,0
2023_03_04_22_23_07.168645 n.png,0
2023_03_04_22_23_07.201037 left.png,1
2023_03_04_22_23_07.234648 left.png,1
2023_03_04_22_23_07.267298 left.png,1
2023_03_04_22_23_07.301167 n.png,0
2023_03_04_22_23_07.334598 n.png,0
2023_03_04_22_23_07.366803 n.png,0
2023_03_04_22_23_07.401707 n.png,0
2023_03_04_22_23_07.434839 n.png,0
2023_03_04_22_23_07.470663 n.png,0
2023_03_04_22_23_07.502802 n.png,0
2023_03_04_22_23_07.534777 n.png,0
2023_03_04_22_23_07.565541 n.png,0
2023_03_04_22_23_07.601728 n.png,0
2023_03_04_22_23_07.634712 n.png,0
2023_03_04_22_23_07.670575 n.png,0
2023_03_04_22_23_07.701952 n.png,0
2023_03_04_22_23_07.733039 n.png,0
2023_03_04_22_23_07.771538 n.png,0
